int_id,url,left,result,,right,center1,center2,year,birth,loc,genrei,author,source,corp_index,sub_query_index,id,group_id,compose_doc_id
263,http://m.livejournal.com/read/user/deyna_alex/36914,личного состава в новой сауне и место в гараже под,новую,Вольву,"расчисть . П : слушайсь тврщ ПП , токма у нас бензина нету",новую,Вольву,2013,1974,Великий Новгород,blog,deyna_alex,lj,41,71975,10289238,,40_25879528
264,http://m.livejournal.com/read/user/old_joe/11018,"аварийкой , никого не трогаю , вдруг с заде гуок , удар и",грузовая,Вольва,отправляет мою любимую машину на свалку ... ... .,грузовая,Вольва,2006,0,Петербург,blog,old_joe,lj,41,71975,32086166,,40_25922497
265,http://m.livejournal.com/read/user/yelskix/19428/comments/p1,или компрессор . Но лучше спрашивать у тех кто знает устройство,похожих,вольв,", или может заглянуть под капот твоей машинки ) )",похожих,вольв,2010,1980,Новосибирск,blog,13407,lj,41,71975,113113,,40_26384144
266,http://m.livejournal.com/read/user/volvodriver/8601,"темной - темной дороге , идущей вдоль мрачного мрачного кладбища ехала белая",белая,вольва,. За рулем вольвы сидел усталый усталый вольводрайвер вольводрайвер и предвкушал,белая,вольва,2010,0,California,blog,volvodriver,lj,41,71975,45792960,,40_26471464
268,http://m.livejournal.com/read/user/volvodriver/8601,выскочил шахид и что твой двадцать девятый панфиловец бросился наперерез,мчащейся,вольве,". "" Кажется белка "" - подумал вольводрайвер , давя на тормоз изо всей силы",мчащейся,вольве,2010,0,California,blog,volvodriver,lj,41,71975,45792960,,40_26471464
269,http://m.livejournal.com/read/user/bordoskin/12456,Австрию несколько лет назад . Он до сих пор ездит на,праворульной,Вольве,", привезенной им из Англии . Прекрасный гестхаус , в котором мы были",праворульной,Вольве,2010,0,NA,blog,bordoskin,lj,41,71975,7090696,,40_26488940
270,http://m.livejournal.com/read/user/nikioleg/3657,"гонки и драг рейсинг , с целью определить , что быстрее огромная",восьмидесятая,вольва,сериди прошлого десятилетия или довольно вовый маленький семейный нисанчик . Вольва,восьмидесятая,вольва,2011,0,NA,blog,nikioleg,lj,41,71975,30979964,,40_27662782
272,http://m.livejournal.com/read/user/zoltan0/10497,Японцы даже 15-летние были бы удивлены её отсутствием . Так что,типичная,вольва,", задние стёкла по прежнему ручные . Вообщем это типичный семейный автомобиль",типичная,вольва,2009,1976,Москва,blog,zoltan0,lj,41,71975,48333929,,40_27885283
273,http://m.livejournal.com/read/user/real_kurina/116383,"проснулись стоят досыпают , а тут я ... Понравился один дэбил на",квадратной,Вольве,. У нас на Липецкой правый ряд уходит под стрелку этот,квадратной,Вольве,2011,0,Москва,blog,real_kurina,lj,41,71975,35767203,,40_28052240
275,http://m.livejournal.com/read/user/hell_t/24190,"водители хороших инорамок - № % "" & $# ... просто слов нет , одни буквы , урод на",черной,вольве,вытеснил меня на трамвайные пути при повороте на александра невский,черной,вольве,2004,0,Петербург,blog,hell_t,lj,41,71975,17129824,,40_28592676
277,http://m.livejournal.com/read/user/dachneg/102597,"меня , я им махнул дескать спасибо , но вот пидарюга на",старой,вольве,с приклеенным к ней оленем . Человек сам выбирает свою судьбу,старой,вольве,2011,1981,NA,blog,dachneg,lj,41,71975,9285577,,40_29060529
278,http://m.livejournal.com/read/user/unis/273884/comments/p1,Вольву тоже уважаю ! Но,спортивная,Вольва,", это глупость , конечно .",спортивная,Вольва,2013,0,Москва,blog,ik,lj,41,71975,18045600,,40_29274623
280,http://m.livejournal.com/read/user/iris_kis/44502,никогда в жизни еще не каталась по ночной москве на,бронированной,вольве,с мигалкой и личным водителем . служба ФСО просто рулит ! дух,бронированной,вольве,2007,0,Москва,blog,iris_kis,lj,41,71975,18785219,,40_30453095
